event_id,target_shares_outstanding,target_adv20,target_dollar_adv20,target_market_cap,passive_control_percent,etf_ownership_percent,active_share,passive_pct,default_rule,non_election_default_rule,short_volume_ratio_20d_avg,announce_date,active_cash_election_rate,realized_cash_share,pct_elected_cash,spread,deal_spread,cash_election_value,stock_election_value,holder_model_source,holder_rolling_event_index,holder_fit_n,holder_fit_sse,holder_fit_loglike,holder_p_hat,holder_q_hat,holder_positive_share,holder_positive_share_of_active,holder_noisy_share,holder_noisy_cash_prob,holder_predicted_cash_demand_share,holder_predicted_stock_demand_share,holder_rational_action,holder_structural_status,holder_structural_block_reason
E000110_20070702_North_Pittsburgh_Systems_Inc__Consolidated_Communications_Holdings_Inc,15005000.0,128619.8,2789252.4035,363421100.0,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made (non-election) are not automatically cash or stock; instead they receive consideration based on the results of the proration procedures, filling whatever allocation (cash or stock) remains after processing valid elections. Because other shareholders' elections are taken into account, non-electing holders are likely to receive the form of consideration having the lower value.",,7/2/2007,0.826,0.826,82.6,0.1991148259999953,0.7800000000000011,25.0,24.800885174000005,rolling_structural_fit,38,8,1.1155471149404323,-3.471121981359167,0.3,0.2,0.2,0.2,0.8,0.3,0.44,0.5599999999999999,cash,ok,
E000111_20110620_Tower_Bancorp_Inc__Susquehanna_Bancshares_Inc,11994000.0,27663.7,553820.0465,244317780.0,0.0280652034350508,0.0280652034350508,0.9719347965649492,0.0280652034350508,,"Shares of holders who indicate no preference or fail to make a valid election ('non-election shares') default to the per-share stock consideration, unless there is an oversubscription of the stock consideration pool, in which case some or all of such shares may instead receive the per-share cash consideration.",,6/20/2011,,,,-0.9364639999999972,8.566463999999996,28.0,28.936463999999997,rolling_structural_fit,100,30,4.1451230758046735,-12.879182482323683,0.3,0.0,0.0,0.0,0.9719347965649492,0.3,,,,blocked,"missing_inputs:cash_cap,stock_cap"
E000112_20161024_Merchants_Bancshares_Inc_VT__Community_Financial_System_Inc,6886000.0,23264.2,957471.613,296786600.0,0.0580250784199825,0.0580250784199825,0.9419749215800176,0.0580250784199825,mixed,"Merchants stockholders who fail to make a timely/valid election, or make no election, receive the mixed election consideration (0.6741 CBU shares + $12.00 cash per share).",,10/24/2016,,,,-4.962469999999996,1.8624699999999947,40.0,44.96247,rolling_structural_fit,201,27,3.279758432866233,-9.85243461622863,0.3,0.1,0.1,0.10615993877232469,0.8419749215800175,0.3,0.2816050156839965,0.7183949843160035,stock,ok,
E000113_20080220_ProCentury_Corp__Ameritrust_Group_Inc,13364000.0,40751.35,612915.924,205538320.0,4.70667464830889e-05,4.70667464830889e-05,0.9999529332535168,4.70667464830889e-05,,Shares for which no valid election is made (or election form not properly submitted/received by deadline) are treated as 'no-election shares' and are subject to allocation/proration along with cash- and stock-election shares to achieve the 45% cash/55% stock aggregate split; no-election shareholders may not receive the same form of consideration as if they had elected.,,2/20/2008,,,,,4.619999999999999,20.0,,rolling_structural_fit,57,14,1.693394825207177,-5.078885162090273,0.2,0.2,0.2,0.20000941379237322,0.7999529332535169,0.2,,,,blocked,missing_inputs:stock_value
E000114_20150127_Courier_Corp__RR_Donnelley___Sons_Co,11509000.0,166709.95,3419612.7445,271267130.0,0.0474255799808845,0.0474255799808845,0.9525744200191156,0.0474255799808845,,"Shares for which no valid election is made (non-election) receive no guaranteed consideration type; treatment depends on whether the stock election is oversubscribed or undersubscribed. In the oversubscription example given, non-election shares (along with cash-election shares) are converted entirely into cash consideration. The undersubscription example in the same filing assumes no non-election shares.",,1/27/2015,0.1000312500598594,0.119,11.9,0.5226959999999998,-0.5700000000000003,23.0,22.477304,rolling_structural_fit,159,28,3.9508673692032206,-12.31450777454101,0.4,0.0,0.0,0.0,0.9525744200191155,0.4,0.40474255799808845,0.5952574420019116,exit,ok,
E000115_20100410_Boots___Coots_LLC__Halliburton_Co,80128000.0,707540.0,1614630.8,188300800.0,0.0447403030151757,0.0447403030151757,0.9552596969848244,0.0447403030151757,mixed,"Stockholders who fail to submit a valid, timely election (or submit an improperly completed/unsigned election form) are deemed non-electing 'non-election shares' and receive the mixed cash-and-stock consideration ($1.73 cash + stock valued at $1.27 via exchange ratio), same as mixed electors, subject to proration.",,4/10/2010,0.3398341304642829,0.347,34.7,-37.0939,37.7439,3.0,40.0939,rolling_structural_fit,80,22,3.0060876669314105,-9.322214747329626,0.3,0.0,0.0,0.0,0.9552596969848243,0.3,,,,blocked,"missing_inputs:cash_cap,stock_cap"
E000116_20150422_Palmetto_Bancshares_Inc__United_Community_Banks_Inc_GA,12815000.0,17995.7,330451.34650000004,231310750.0,0.0172496152945766,0.0172496152945766,0.9827503847054234,0.0172496152945766,,"Shares as to which no valid election is made (non-election shares) will receive the stock consideration and/or cash consideration as determined pursuant to the allocation provisions of the merger agreement without regard to preference. Specifically, non-electing shareholders will be treated as though they elected all cash, unless cash has been fully subscribed by electing shareholders, in which case they will be treated as if they elected all stock.",,4/22/2015,,,,,1.1999999999999993,19.25,,rolling_structural_fit,164,28,3.9352453189314187,-12.25904090549161,0.4,0.0,0.0,0.0,0.9827503847054234,0.4,,,,blocked,missing_inputs:stock_value
E000117_20151208_Fox_Chase_Bancorp_Inc__Univest_Financial_Corp,11591000.0,17525.85,316145.9464999999,213969860.0,0.0574903787421275,0.0574903787421275,0.9425096212578724,0.0574903787421275,stock,"Shareholders who did not make a valid election (or whose forms were not timely/properly completed) had no control over the consideration received; per the S-4, non-election shares would receive merger consideration based on the allocation/proration procedures. Per the actual completion 8-K, non-electing shareholders ultimately received only stock consideration (because stock was undersubscribed relative to the 60% target in the actual results).",,12/8/2015,0.783015879471942,0.738,73.8,1.6645029999999998,2.539999999999999,21.0,19.335497,rolling_structural_fit,183,26,3.414833425444845,-10.502820157684537,0.4,0.0,0.0,0.0,0.9425096212578725,0.4,0.37700384850314905,0.622996151496851,cash,ok,
E000118_20110420_Bancorp_Rhode_Island_Inc__Brookline_Bancorp_Inc,4688000.0,35303.7,1413454.7165,206272000.0,0.0517436390784982,0.0517436390784982,0.9482563609215018,0.0517436390784982,,"Shares for which no valid election is made (non-election/no-election shares) are allocated cash and/or stock based on the elections of other shareholders and the allocation/proration procedures; non-electing shareholders are subordinate in priority to electing shareholders when re-allocation is needed. Per the December 2011 results release, non-electing shares were ultimately treated as receiving stock consideration (4.686 shares per share).",,4/20/2011,0.9861554522576648,0.961,96.1,6.029139999999998,4.25,48.25,42.22086,rolling_structural_fit,98,29,3.7217759978096248,-11.379342038415189,0.3,0.0,0.0,0.0,0.9482563609215018,0.3,0.3103487278156996,0.6896512721843003,cash,ok,
E000119_20220524_PCSB_Financial_Corp__Brookline_Bancorp_Inc,15335000.0,92280.05,1772802.8985,302099500.0,0.1057728073035539,0.1057728073035539,0.8942271926964461,0.1057728073035539,mixed,Shares for which no valid election is made are 'non-election shares.' They receive a mix of cash and stock consideration depending on the aggregate elections of other stockholders (used to fill any shortfall in the 60%/40% target before pro rata reallocation of electing shareholders' consideration).,,5/24/2022,0.9059371074429222,0.863,86.3,3.2031399999999977,2.3000000000000007,22.0,18.79686,rolling_structural_fit,267,31,3.0434251804802064,-8.095093935959405,0.2,0.1,0.1,0.11182840425424856,0.7942271926964461,0.2,0.3117318421910662,0.6882681578089339,cash,ok,
E000120_20250403_Old_Point_Financial_Corp__Towne_Bank_Portsmouth_VA,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made (non-election shares) are deemed non-election shares and are allocated per the proration formula: if stock election number is within min/max range, non-election shares receive cash consideration; if stock election number is below minimum (shortfall), non-election shares are first used to fill the stock shortfall (converted to stock consideration) up to the shortfall amount, with any remainder receiving cash.",,4/3/2025,,,,,,41.0,,rolling_structural_fit,281,34,2.9908214676249587,-7.022958554295322,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000121_20070129_Premier_Community_Bankshares_Inc__United_Bankshares_Inc_WV,5705000.0,25620.85,810961.501615,189291900.0,0.0,0.0,1.0,0.0,mixed,"Shares for which no valid election is made ('no election'/non-election shares) are used first to satisfy any shortfall needed to reach the 50% stock floor (converted to stock/cash mix); if the shortfall exceeds non-election shares, all non-election shares are converted to stock. If the stock election number is between 50%-65%, non-election shares receive cash or stock at United's discretion. If stock elections exceed 65%, non-election shares are deemed cash elections.",,1/29/2007,,,,0.5943999999999932,0.8200000000000003,34.0,33.40560000000001,rolling_structural_default,20,0,,,0.5,0.3,0.3,0.3,0.7,0.5,0.65,0.35000000000000003,cash,ok,
E000122_20070720_Oak_Hill_Financial_Inc__WesBanco_Inc,5346000.0,21504.65,616118.9299999999,176685299.99999997,0.0,0.0,1.0,0.0,,"Shareholders who did not make a timely or valid election were deemed to have made 'no election'; such non-election shares were used first in the allocation/proration process to balance the mandated 90% stock / 10% cash split. In the final results, all non-election shares were allocated all-stock consideration because cash elections alone exceeded the 10% cash pool.",,7/20/2007,0.6536,0.6536,65.36,4.439680000000003,4.950000000000003,38.0,33.56032,rolling_structural_fit,41,9,1.2260357482236026,-3.7999731806217176,0.3,0.4,0.4,0.4,0.6,0.3,0.5800000000000001,0.42,cash,ok,
E000123_20130306_Asset_Acceptance_Capital_Corp__Encore_Capital_Group_Inc,30771000.0,84294.5,524418.8665,198780660.0,0.0167634785999805,0.0167634785999805,0.9832365214000196,0.0167634785999805,,"Shares for which no valid cash or stock election was made (non-election shares), or for which the election form was not timely/properly submitted, are automatically converted into the right to receive cash consideration only ($6.50/share), not subject to proration.",,3/6/2013,0.4786419650379764,0.479,47.9,-0.1762559999999995,0.2162559999999995,6.5,6.6762559999999995,rolling_structural_fit,124,34,4.31456033121457,-13.14970345639886,0.3,0.0,0.0,0.0,0.9832365214000195,0.3,0.3033526957199961,0.6966473042800039,stock,ok,
E000124_20070702_First_Mutual_Bancshares_Inc__WaFd_Inc,6695000.0,2012.55,44721.259260000006,149834100.0,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made (or where broker fails to instruct) are treated as 'no-election shares' and are subject to the allocation procedures — i.e., they are allocated cash and/or stock depending on the elections made by other shareholders and the average WaFd share price, to fill whatever shortfall remains after honoring cash/stock elections, subject to the overall 50/50 split requirement. In an oversubscription-of-cash scenario, no-election shares are converted entirely to WaFd stock.",,7/2/2007,,,,,4.640000000000001,27.02,,rolling_structural_fit,39,9,1.2260357482236026,-3.7999731806217176,0.3,0.4,0.4,0.4,0.6,0.3,,,,blocked,missing_inputs:stock_value
E000125_20141215_LNB_Bancorp_Inc__Northwest_Bancshares_Inc,9665000.0,17358.85,281052.83050000004,164981550.0,0.0120159068804966,0.0120159068804966,0.9879840931195034,0.0120159068804966,mixed,"Non-election shares are treated as follows: if stock is oversubscribed, non-election shares receive cash; if stock is undersubscribed and non-election shares are sufficient to cover the shortfall, non-election shareholders receive a mix of cash and stock to make up the shortfall (cash electors get cash); if non-election shares are insufficient to cover the shortfall, non-election shareholders receive all stock and cash electors receive a mix of cash/stock.",,12/15/2014,,,,0.6566499999999991,1.629999999999999,18.7,18.04335,rolling_structural_fit,157,27,3.933605178362504,-12.30655347850498,0.4,0.0,0.0,0.0,0.9879840931195034,0.4,0.40120159068804967,0.5987984093119503,cash,ok,
E000126_20071217_IBT_Bancorp_Inc_PA__S_T_Bancorp_Inc,5853000.0,9755.0,231886.077,162713400.0,5.125576627370579e-05,5.125576627370579e-05,0.9999487442337264,5.125576627370579e-05,mixed,"Non-electing (or invalid-election) IBT shareholders will receive merger consideration equal in value to that paid to electing holders, but may be paid all cash, all stock, or a mix, depending on the remaining pool of cash and stock available after honoring valid cash and stock elections; per the post-election press release, shares with no election were converted into cash consideration at $31.00 per share.",,12/17/2007,0.2631878620124045,0.2632,26.32,4.3740999999999985,3.1999999999999993,31.0,26.6259,rolling_structural_fit,53,12,1.5758515932143586,-4.84659742128545,0.2,0.3,0.3,0.30001537751806856,0.6999487442337262,0.2,0.4400153767298821,0.5599846232701179,cash,ok,
E000127_20060919_Summit_Bank_Corp__UCBH_Holdings_Inc,7132000.0,55856.25,1139969.24145,159614160.0,0.0,0.0,1.0,0.0,,"Shares with no valid election submitted by the deadline are treated as 'non-electing' shares. UCBH first uses these non-electing shares as a buffer to satisfy shareholders who did make elections (allocating them to cash or stock as needed to preserve others' specific elections and to reach the mandated 50%/50% cash/stock split). If there are insufficient non-electing shares to absorb an oversubscription, specific elections themselves are prorated instead.",,9/19/2006,,,,,2.120000000000001,24.5,,rolling_structural_default,6,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,missing_inputs:stock_value
